PAVLN_CHARST,DSPY_NM,FSPY_BGNDE,DSPY_ENNDE,DSPY_STATE_CD,DSPY_STATE_NM,PLACE,OPEN_DATE,OPEN_TIME,MNNST,WRITR,PRDCT,TIME_CHARST,VIEWING_CHARST,EBOOK_URL,EBOOK_NM,DSPY_IMAGE_URL,DSPY_IMAGE_NM,DSPY_ENG_NM,DSPY_ENG_CN,RDCNT
1관,Into Drawing 29 악한 목동,20151224,20160110,P,종료    ,소마드로잉센터 전시실(제5전시실),,,국민체육진흥공단 소마미술관,최대진 Daejin Choi,"드로잉, 오브제, 설치 등 10여점",10:00~18:00(입장마감 17:20)▒매주 월요일 휴관,▒▒▒메인 전시 (소마 드로잉_무심) 관람 시 무료 관람,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/558dc308-f498-4de4-9e8e-75eac8a047cd.jpg,D2015_인투드로잉29_포스터.pdf_page_1.jpg,Into Drawing 29_Gaucho Malo,,1466
1관,Drawing Now 05 인간이 된다는 것,20110505,20110529,P,종료    ,소마미술관 제6전시실,,,국민체육진흥공단 소마미술관,레오나드 어소(Leonard Urso),회화 및 조각 드로잉 14점,10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,▒▒▒메인전시 (Type Wall) 관람 시 무료 관람,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/26cb7ba6-0e4f-4728-8c54-ef764059c74b.jpg,D2011_드로잉나우05_포스터.pdf_page_1.jpg,Drawing Now 05_Being Human Being,,3886
1관,Type Wall_공간이 된 작품들,20110401,20110529,P,종료    ,소마미술관 제1~5전시실,,,국민체육진흥공단 소마미술관,"김승영+오윤석, 박기원, 박기진+임승천, 이승애, 지하루+Graham Wakefield",장소특정적 설치작품 5점,10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,"성인 3,000원, 청소년(13~24세) 2,000원, 어린이 1,000원▒성인 1,500원, 청소년(13~24세) 1,000원, 어린이 500원▒▒",,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/f44952ac-13c1-4f3b-bd38-a7b9ff8a9789.jpg,2011_Type Wall_포스터.jpg,type: wall,,6980
1관,&ldquo;아시아 코드_空&rdquo;展개최,20131011,20131222,P,종료    ,소마미술관 제 1~4 전시실,,,국민체육진흥공단 소마미술관,"권부문, 김태호, 노상균, 육근병, 홍승희(이상 한국), 야나기 유키노리, 미야지마 타츠오,와타나베 고(이상 일본), 팡 리쥔, 가오 레이(이상 중국), 수보드 굽타(인도),준 응우옌-하츠시바(베트남), 수잔 빅터(싱가포르) (총 13명)","회화, 드로잉, 사진, 영상, 설치 등 약 30여점",10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,"성인, 대학생 3,000원, 청소년(13~18세) 2,000원, 어린이(12세이하) 1,000원▒성인, 대학생 1,500원, 청소년(13~18세) 1,000원, 어린이(12세이하) 500원▒▒",,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/15/58234c85-888f-4f78-b6c5-caf41947f856.jpg,아시아코드_공전.JPG,Asia Code_Zero,,10003
1관,내일-오픈 아카이브_Tomorrow-Open Archive,20101202,20110313,P,종료    ,소마미술관 제1-5전시실,,,국민체육진흥공단 소마미술관,"권기범, 김건일, 김선희, 김송이, 김정향, 심래정, 박상아, 박정래, 안세은, 안재홍, 안현곤, 윤상렬, 윤소림, 윤예지, 이선주, 이소영, 이영민, 임재영, 전경화, 전지민, 정명국, 정현조, 조미영, 조원희, 조현서, 차영석, 최경주, 캐슬린 킹, 허남준","드로잉, 회화, 오브제, 설치 등 100여점","10:00~18:00(입장마감 17:00)▒매주 월요일, 신정, 설날 당일 휴관","성인 3,000원, 청소년(13~24세) 2,000원, 어린이 1,000원▒성인 1,500원, 청소년(13~24세) 1,000원, 어린이 500원▒만 4세미만, 만 65세 이상, 국가유공자, 장애인 무료▒",,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/d384d070-7fcc-4dc3-8d8b-3cce0682e425.jpg,2010_오픈아카이브_포스터.pdf_page_1.jpg,TOMORROW_OPEN ARCHIVE,,9207
1관,&#39;한국드로잉30년:1970-2000&#39;展,20100916,20101121,P,종료    ,소마미술관,,,KSPO[국민체육진흥공단] SOMA[소마미술관],,"드로잉, 산업 드로잉, 멀티미디어 드로잉 등 총 300여 점",10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,"성인 3,000원, 청소년(13~24세) 2,000원, 어린이 1,000원▒성인 1,500원, 청소년(13~24세) 1,000원, 어린이 500원▒▒",,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/6b9fe615-d73c-4efd-911c-576b7bee12ce.jpg,2010_드로잉 30년_포스터.pdf_page_1.jpg,KOREAN AVANT-GARDE DRAWING,,7823
1관,팝아트 슈퍼스타 키스해링展,20100616,20100905,P,종료    ,소마미술관 전관,,,"국민체육진흥공단, 매일경제  소마미술관, (주)엠허스트",,"실크스크린, 석판화, 에칭, 조각 등 총150여 점","10:00~18:00(입장마감 17:00)▒매주 수요일 연장 개관(10:00~21:00, 입장마감 20:00)","성인 12,000원, 청소년(13~24세) 10,000원, 어린이 8,000원▒성인 10,000원, 청소년(13~24세) 8,000원, 어린이 6,000원▒▒",,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/7cecd0bd-57b5-4792-9ca8-6aedf9703a83.jpg,keith Haring.jpg,POP : ART SUPERSTAR KEITH HARING 2010 SEOUL,,21089
1관,"A3(Asia Art Award Forum, 아시아현대미술상포럼)展",20100408,20100606,P,종료    ,소마미술관 전관,,,"CJ문화재단, 대안공간 루프, 국민체육진흥공단 소마미술관, 대안공간 루프, CJ문화재단","Chim Pom(일본), Shi Jin Shong(중국), Yangachi(한국), Ashok Sukumaran(인도), Jompet Kuswidananto(인도네시아), Apichatopong Weerasethakul(태국)","영상, 설치 등",10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,"성인 3,000원, 청소년(13~24세) 2,000원, 어린이 1,000원▒성인 1,500원, 청소년(13~24세) 1,000원, 어린이 500원▒만 4세미만, 만 65세 이상, 국가유공자, 장애인 무료▒",,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/15/c165312f-3e5a-4efb-861a-ea16bf539edd.jpg,A3_포스터.jpg,Asia Art Award,,4820
1관,"작가재조명_신성희, 한순자",20090917,20091206,P,종료    ,소마미술관 전관(제1~6전시실),,,국민체육진흥공단 소마미술관,"신성희, 한순자 2인","회화, 드로잉, 오브제, 설치작품 등 70여점","10:00~18:00(입장마감 17:00)▒1,000원 문화행복의 날(매월 넷째주 토요일) ▒도슨트 시간 : [평일] 오전 11시, 오후2시 [주말] 오전 11시, 오후 1시, 3시, 5시▒매주 월요일 휴관","성인 3,000원, 청소년(13~24세) 2,000원, 어린이 1,000원▒성인 1,500원, 청소년(13~24세) 1,000원, 어린이 500원▒▒",,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/d2f3dbf6-5f0f-4b98-8dfc-683c83e21ebc.jpg,2009_작가재조명_포스터.pdf_page_1.jpg,RE-DISCOVERY,,9561
1관,"드로잉조각, 공중누각(空中樓閣)",20090709,20090830,P,종료    ,소마미술관,,,"소마미술관, 국민체육진흥공단","강영민, 김세일, 박선기, 장연순, 전강옥, 함연주 총 6명",설치 작품 10여 점,10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,▒▒▒,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/d7145394-784c-4fec-9786-01bdd3506a79.jpg,2009_공중누각_포스터.pdf_page_1.jpg,Drawing Sculpture_Bulid house in the air,,4685
1관,Into Drawing23 생성,20131206,20131222,P,종료    ,소마드로잉센터 전시실(제5전시실),,,국민체육진흥공단 소마미술관,유혜숙 Heysook Yoo,드로잉 10여점,10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,▒▒▒메인 전시 (아시아 코드_空) 관람 시 무료 관람,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/7235a254-6f09-4464-8adf-58e549d20327.jpg,D2013_into drawing23_포스터.jpg,Into Drawing23_Becoming,,1315
1관,Emotional Drawing,20090219,20090419,P,종료    ,소마미술관 제1-5전시실,,,"국민체육진흥공단 소마미술관, 일본국제교류기금","사카가미 치유키(Chiyuki Sakagami, 일본), 이케무라 레이코(Leiko Ikemura, 일본), 아말 케나위(Amal Kenawy, 이집트), 아비쉬 케브레자데(Avish Khebrehzadeh, 이란), 김정욱(Jungwook Kim, 한국), 김소연(Soyeon Kim, 한국), 고니시 도시유키(Toshiyuki Konishi, 일본), 호세 레가스피(Jose Legaspi, 필리핀), 이영빈(Youngbin Lee, 한국), 날리니 말라니(Nalini Malani, 인도), 츠지 나오유키(Naoyuki Tsuji, 일본), 마뉴엘 오캄포(Manuel Ocampo, 필리핀), S. 테디 D.(S. Teddy D., 인도네시아), 피나리 산피탁(Pinaree Sanpitak, 대만), 미투 센(Mithu Sen, 인도), 아디티 싱(Aditi Singh, 인도), 슈시 술라이만(Shooshie Sulaiman, 말레이시아), 우고 운토로(Ugo Untoro,인도네시아)",드로잉 및 영상설치 작품 총 200여점,10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,▒▒▒,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/ff187037-0f66-4141-8932-5de3862a266f.jpg,2009_이모셔널드로잉_포스터.pdf_page_1.jpg,Emotional Drawing,,8032
1관,8808 OUTSIDE IN 밖에서 안으로,20080917,20090111,P,종료    ,소마미술관 제1~6전시실,,,국민체육진흥공단 소마미술관,"총10명(국내 2명/ 해외 8명) 엄태정(Taijung Um, 대한민국), 조성묵(Sungmook Cho, 대한민국), 루이즈 부르주아(Louise Bourgeois, 미국), 나이젤 홀(Nigel Hall, 영국), 브라이언 헌트(Bryan Hunt, 미국), 솔 르윗(Sol LeWitt, 미국), 데니스 오펜하임(Dennis Oppenheim, 미국), 조지 리키(George Rickey, 미국), 헤수스 라파엘 소토(Jesus Raphael Soto, 베네수엘라), 귄터 우에커(Gunther Uecker, 독일)","실내조각, 드로잉 등 총 120여 점",10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,▒▒▒,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/899c7efb-71f2-4d17-a4ca-dc214a5ccc1f.jpg,2008_8808밖에서안으로_포스터.pdf_page_1.jpg,8808 OUT-SIDE IN,,12524
1관,Into Drawing 05 흔적,20080724,20080810,P,종료    ,소마드로잉센터 전시실,,,소마미술관/ SOSFO(국민체육진흥공단),이강원 Kangwon Lee,오브제 설치 약 10여점,10:00~18:00(입장마감 17:00)▒매주 토요일 10:00~21:00(입장마감 20:00)▒매주 월요일 휴관,▒▒▒메인전시 (프랑스디자인의 오늘) 관람 시 무료 관람,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/9f64a5d6-6bbc-40bd-b217-26addb2cb825.jpg,D2008_인투드로잉05-포스터.pdf_page_1.jpg,Into Drawing 05_A Trace,,3459
1관,&ldquo;프랑스 디자인의 오늘&rdquo;展,20080617,20080831,P,종료    ,소마미술관 제1 ~5 전시실,,,"SOSFO (국민체육진흥공단),SOMA(소마미술관), 갤러리 뤼멘, MBC","5.5 디자이너 그룹, 마탈리 크라세, 루디 보 (총 6인)",디자인 작품 총 100여 점,10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,"성인 8,000원, 청소년(13~24세) 6,000원, 어린이 4,000원▒성인 6,000원, 청소년(13~24세) 4,000원, 어린이 2,000원▒▒",,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/fd440796-81d2-450c-a400-b4ce47a0bdfd.jpg,2008_프랑스디자인의오늘_포스터.pdf_page_1.jpg,"Le design francais, aujourd&#39;hui",,14317
1관,&#39;한국 드로잉 백년전 : 1870-1970&#39;,20080404,20080601,P,종료    ,소마미술관 전관,,,소마미술관/서울올림픽기념 국민체육진흥공단,"곽인식, 구본웅, 권진규, 김 경, 김구림, 김봉태, 김수근, 김은호, 김종영, 김 태, 김환기, 류경채, 문 신, 박고석, 박수근, 박한진, 변관식, 서세옥, 서진달, 손일봉, 송영수, 안재후, 유영국, 윤형근, 이봉렬, 이 상, 이상범, 이승택, 이우환, 이응로, 이인성, 이종우, 이중섭, 이쾌대, 임군홍, 장욱진, 정창섭, 주 경, 진 환, 최경한, 하인두, 한 묵, 황술조, 황용엽 총 50여 명","드로잉, 백묘화, 초상화 초도 등 250여 점",10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,▒▒▒,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/83b84ca3-d6b8-4fd9-a87b-995143541b1f.jpg,2008_드로잉100년_포스터.jpg,DRAWING FROM KOREA,,8973
1관,[내일展]그림의 대면 : 동양화와 서양화의 접경,20080131,20080323,P,종료    ,소마미술관 전관,,,서울올림픽미술관,"김산영, 김수진, 김재광, 나형민, 민정기, 박기원, 박기일, 박수만, 송윤주, 안승환, 오은희, 유근택, 엄정순, 이동엽, 정욕국, 정주영, 정진용, 최병소, 허백련, Miki Carmi, Maceo Montoya, Emily Mae Smith 총 22명",60여점,10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,▒▒▒,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/xhbt/image/2008021810474788590.jpg,2008021810474788590.jpg,Inter_viewing Paintings,,7464
1관,Into Drawing 03,20071129,20080106,P,종료    ,소마미술관,,,소마미술관 / 국민체육진흥공단,"송호은, 이영빈, 임태규","평면, 설치 등 약 10여 점",10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,▒▒▒,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/xhbt/image/2009033113065686449.jpg,2009033113065686449.jpg,Into Drawing 03,,5620
1관,Drawing Now 02 중간-드로잉,20080617,20080629,P,종료    ,소마드로잉센터 전시실,,,국민체육진흥공단 소마미술관 드로잉센터,김재광 Jaekwang Kim,드로잉 외 가변설치 작품,10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,"성인 3,000원, 청소년(13~24세) 2,000원, 어린이 1,000원▒성인 1,500원, 청소년(13~24세) 1,000원, 어린이 500원▒만 4세미만, 만 65세 이상, 국가유공자, 장애인 무료▒",,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/a9fc598a-153d-4a5c-b19c-a9ea965768df.jpg,D2008_드로잉now02_포스터.pdf_page_1.jpg,Drawing Now 02_Intermediate-Drawing,,1949
1관,Into Drawing 08 동시대의 삶,20090326,20090419,P,종료    ,소마드로잉센터 전시실,,,국민체육진흥공단 소마미술관,김현정 Hyunjung Kim,드로잉 오브제 및 설치 15점,10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,▒▒▒,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/275f7fbb-9f6e-403a-8c05-23b5be12079e.jpg,D2009_인투드로잉08-포스터_초대장.pdf_page_1.jpg,Into Drawing 08_Contemporary Lives,,3282
1관,Into Drawing 33 개가 짖는다,20170317,20170402,P,종료    ,소마미술관 드로잉센터 전시실(제1전시실),,,국립체육진흥공단 소마미술관,박승예 Seungyea Park,"드로잉, 회화, 설치, 영상 등 20여점",10:00~18:00(입장마감 17:20)▒매주 월요일 휴관,▒▒▒메인전시 (내가 사는 피부) 관람 시 무료 관람,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/c6a4be52-7f85-4a40-a028-ee0b6a731905.jpg,D2017_인투드로잉33-포스터.pdf_page_1.jpg,Into Drawing 33_Dogs are Barking,,1763
1관,Into Drawing 22 심리지리학적 동시대 추상 풍경화,20131108,20131124,P,종료    ,소마드로잉센터 전시실(제5전시실),,,국민체육진흥공단 소마미술관,손경화 Kyunghwa Shon,"드로잉, 유화, 입체 설치 등 20여점",10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,▒▒▒메인 전시 (아시아 코드_空) 관람 시 무료 관람,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/e5f2c973-7312-4c3e-a11c-c8e659c2520e.jpg,D2013_into drawing22_포스터.jpg,Into Drawing 22_Psychogeographic Contemporary Abstract Landscapes,,714
1관,Into Drawing 37 계단 밑 깊은 어둠,20180706,20180722,P,종료    ,소마드로잉센터 전시실(제6전시실),,,국민체육진흥공단 소마미술관,전윤정 (Yunjung Chun),드로잉 90여점,"10:00~18:0010:00~18:00(입장마감 17:20)▒문화가 있는날(매월 마지막 주 수요일) 야간 연장개관(10:00~21:00, 입장마감 20:20)▒매주 월요일 휴관",▒▒▒메인전시 (일부러 불편하게) 관람시 무료관람,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/07/72bf0fdc-c48f-450a-a4be-c85f7f0afda0.jpg,인투37-포스터-최종.jpg,Into Drawing 37_Deep Gloom Beneath the Stairs,,1448
1관,"Into Drawing 36 점점 느리게 그리고 여리게,점점 사라지듯이",20180608,20180624,P,종료    ,소마드로잉센터 전시실(제6전시실),,,국민체육진흥공단 소마미술관,이요나 Yona Lee,오브제 설치,"10:00~18:00(입장마감 17:20)▒문화가 있는날(매월 마지막 주 수요일) 야간 연장개관(10:00~21:00, 입장마감 20:20)▒매주 월요일 휴관",▒▒▒메인전시 (일부러 불편하게) 관람시 무료관람,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/07/bba91bac-8c09-400a-a2d8-de692b7950fd.jpg,인투36-포스터.jpg,Into Drawing 36_Perdendosi,,1961
1관,Into Drawing 34 드로잉: 하늘에 딩동댕동 손가락비행체들,20170414,20170430,P,종료    ,소마미술관 드로잉센터 전시실(제1전시실),,,국민체육진흥공단 소마미술관,백기은 Kieun Beck,설치 영상 등 10여점,10:00~18:00(입장마감 17:20)▒매주 월요일 휴관,▒▒▒메인전시 (내가 사는 피부) 관람 시 무료 관람,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/003c21e8-1463-4a3c-964b-5dcc59674a8c.jpg,D2017_인투드로잉34-포스터.pdf_page_1.jpg,Into Drawing 34_Ding Dong Dang Dong Fingerplane,,1210
1관,Into Drawing 01,20070601,20070704,P,종료    ,SOMA Drawing Center Space,,,소마드로잉센터/국민체육진흥공단,"김현숙, 윤유진, 이윤미",20여 점,10:00~18:00,0▒▒▒,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/09/6072a2bd-43ee-494f-a034-42ad6ab7980b.jpg,intoD-poster2Final [Converted].jpg,Into Drawing 01,,7454
1관,프리다 칼로-절망에서 피어난 천재 화가,20150606,20150904,P,종료    ,소마미술관 1~5 전시실,,,"조선일보, 국민체육진흥공단, 소마미술관, 피아룩스, 한솔BBK","프리다 칼로, 디에고 리베라 등 총 12명","회화, 드로잉, 사진, 장신구 등 총 100여점",,▒▒▒,,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/d005f23a-037a-4707-b3be-587293ba5122.jpg,2015_프리다칼로_포스터.jpg,FRIDA KAHLO,,26005
1관,소마 인사이트_지독한 노동,20160318,20160529,P,종료    ,소마미술관 전관,,,국민체육진흥공단 소마미술관,"배윤환, 서해영, 송광익, 유봉상, 이세경, 임선이, 정원철, 정재철, 한영욱","드로잉, 회화, 조각, 오브제, 사진, 영상, 설치 등 30여점","10:00~18:00(입장마감 17:20)▒도슨트 시간 : [화, 수, 목, 금] 오후 2시, 4시 [토, 일] 오전 11시, 오후 1시, 2시, 4시▒문화가 있는 날(매월 마지막 주 수요일 및 금요일) 야간 연장 개관(10:00~21:00, 입장마감 20:20)▒매주 월요일 휴관","성인 3,000원, 청소년(13~24세) 2,000원, 어린이 1,000원▒성인 1,500원, 청소년(13~24세) 1,000원, 어린이 500원▒▒",,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/03049d56-dfb2-4b52-8fd2-b8dac270071d.jpg,2016_소마인사이트_포스터.jpg,THE GREAT LABOUR,,6055
1관,현대미술에 지대한 영향을 끼친 독일 예술가  &ldquo;요셉 보이스 : 멀티플&rdquo;展,20110616,20110828,P,종료    ,소마미술관 제1~6전시실,,,"국민체육진흥공단, 매일경제",요셉 보이스(Joseph Beuys),"판화, 드로잉, 오브제, 필름 등 총 200여 점",10:00~18:00(입장마감 17:00)▒매주 월요일 휴관,"성인 9,000원, 청소년(13~24세) 7,000원, 어린이 5,000원▒성인 7,000원, 청소년(13~24세) 5,000원, 어린이 3,000원▒▒",,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/08/6476c65e-49d9-4986-a220-e56740806e5d.jpg,2011_요셉보이스_포스터.pdf_page_2.jpg,Joseph Beuys_The Multiples,,13389
1관,&ldquo;구_체_경&rdquo;_ 힐링 그라운드展,20130419,20130623,P,종료    ,소마미술관 전관,,,국민체육진흥공단 소마미술관,"곽남신, 김무준, 김성윤, 김형석, 김용익, 조정화, 백남준, 김현숙, 조해영, 서동주, 윤영석, 유영호, 사윤택, 최무영, 이용덕, 이상원, 이길우, 변윤희, 최영록, 오원배, 데이비드 걸스타인, 베한트 할프헤르 등 총 22명","회화, 조각, 설치, 미디어 등 총 60여점","10:00~18:00(입장마감 17:00)▒도슨트 시간 : [화~금] 오후 2시, 4시 [주말] 오전 11시, 오후 1시, 2시, 4시▒매주 월요일 휴관","성인 3,000원, 청소년(13~24세) 2,000원, 어린이 1,000원▒성인 1,500원, 청소년(13~24세) 1,000원, 어린이 500원▒▒",,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/15/baf5510a-af74-41f0-9155-13018c666581.jpg,2013_구체경_포스터.pdf_page_1.jpg,Sphere Body Landscape_Healing Ground,,6300
1관,"작가 재조명 展 &ldquo;황창배, 유쾌한 창작의 장막&rdquo;",20180309,20180520,P,종료    ,소마미술관 1 ~ 6전시실 및 로비,,,국민체육진흥공단 소마미술관,故 황창배 화가,"회화, 드로잉, 영상, 아카이브 등 200여점","10:00~18:00(입장마감 17:20)▒문화가 있는날(매월 마지막 주 수요일) 야간 연장개관(10:00~21:00, 입장마감 20:20)▒매주 월요일 휴관","성인 3,000원, 청소년(13~24세) 2,000원, 어린이 1,000원▒성인 1,500원, 청소년(13~24세) 1,000원, 어린이 500원▒만 4세미만, 만 65세 이상, 국가유공자, 장애인 무료▒20인 이상 단체관람의 인솔교사 1명 무료▒재관람 고객 무료▒예술인 패스 소지자는 청소년 할인 요금 적용(2,000원)",/manage/upload_files/display/ebook/2019/01/08/dfcf1619-d56a-4ab1-b584-0b9a45a81c8c.pdf,soma_황창배전.pdf,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/07/be24459e-85c2-4174-915c-5ae35ef6b035.jpg,SOMA_작가재조명-황창배_포스터OL.jpg,HWANG CHANG BAE : THE TENT OF DELIGHTS,,3340
1관,영국 국립미술관 테이트 명작전-Nude,20170811,20180204,P,종료    ,소마미술관 전관,,,"조선일보, 국민체육진흥공단, 테이트미술관 소마미술관, 한솔BBK","피카소, 마티스, 드가, 르누아르, 로댕, 헨리 무어, 윌리엄 터너, 윌렘 드 쿠닝, 루이즈 부르주아, 데이비드 호크니, 신디 셔먼, 사라 루카스 등 총 66명","회화, 조각, 드로잉 ,사진 등 총 122점","10:00~19:00(입장마감 18:00)▒문화가 있는날(매월 마지막 주 수요일) 야간 연장개관(10:00~21:00, 입장마감 20:00)▒도슨트 운영시간 : 오전 11시, 오후 5시","성인(19-64세) 13,000원, 청소년(13-18세) 9,000원, 어린이(5-12세) 6,000원▒성인(19-64세) 11,000원, 청소년(13-18세) 7,000원, 어린이(5-12세) 4,000원▒만 65세 이상, 국가유공자, 장애인 6,000원▒예술인 패스 소지자는 청소년 요금 적용▒만 48개월 미만 무료입장(부모 동반 시)▒문화가 있는 날 성인 7,000원 청소년 및 어린이 4,000원",,,https://soma.kspo.or.krhttps://soma.kspo.or.krhttps://soma.kspo.or.kr/manage/upload_files/display/2019/01/07/32d2301b-8189-4c16-a25c-9423b97679e0.jpg,tate_poster_최종_outline-1.jpg,Nude : Masterpieces from Tate,,19637
